A girl valued that Samuel admired that a monkey liked that Luna liked that Oliver respected that Savannah hoped that a penguin noticed that Emma noticed that the lawyer noticed that a cake grew .	value ( agent = girl , ccomp = admire ( agent = Samuel , ccomp = like ( agent = monkey , ccomp = like ( agent = Luna , ccomp = respect ( agent = Oliver , ccomp = hope ( agent = Savannah , ccomp = notice ( agent = penguin , ccomp = notice ( agent = Emma , ccomp = notice ( agent = * lawyer , ccomp = grow ( theme = cake ) ) ) ) ) ) ) ) ) )	cp_recursion
James rolled Paula .	roll ( agent = James , theme = Paula )	prim_to_obj_proper
Jaxon squeezed the cookie in the bucket .	squeeze ( agent = Jaxon , theme = * cookie ( nmod . in = * bucket ) )	passive_to_active
A shark gave the plate in a bottle to the girl .	give ( agent = shark , theme = * plate ( nmod . in = bottle ) , recipient = * girl )	prim_to_subj_common
The cockroach loaned Liam the donut .	loan ( agent = * cockroach , recipient = Liam , theme = * donut )	obj_to_subj_common
The girl shipped the cat the brush beside a machine .	ship ( agent = * girl , recipient = * cat , theme = * brush ( nmod . beside = machine ) )	pp_dative_to_do_dative
The baby on a tray in the house screamed .	scream ( agent = * baby ( nmod . on = tray ( nmod . in = * house ) ) )	obj_pp_to_subj_pp
Noah shipped Olivia a chair on a bed .	ship ( agent = Noah , recipient = Olivia , theme = chair ( nmod . on = bed ) )	pp_dative_to_do_dative
The governor teleported a cake in a cabinet to Logan .	teleport ( agent = * governor , theme = cake ( nmod . in = cabinet ) , recipient = Logan )	do_dative_to_pp_dative
A poet baked the cake .	bake ( agent = poet , theme = * cake )	obj_omitted_transitive_to_transitive
The spokesman in the house served Emma the rose .	serve ( agent = * spokesman ( nmod . in = * house ) , recipient = Emma , theme = * rose )	obj_pp_to_subj_pp
A donkey in the room sold Ella a donut .	sell ( agent = donkey ( nmod . in = * room ) , recipient = Ella , theme = donut )	obj_pp_to_subj_pp
Emma supported that the hippo smirked .	support ( agent = Emma , ccomp = smirk ( agent = * hippo ) )	only_seen_as_unacc_subj_as_unerg_subj
The boy needed to crawl .	need ( agent = * boy , xcomp = crawl ( agent = * boy ) )	prim_to_inf_arg
Charlie gave a spoon to Liam .	give ( agent = Charlie , theme = spoon , recipient = Liam )	obj_to_subj_proper
Emma wired Paula to Sophia .	wire ( agent = Emma , theme = Paula , recipient = Sophia )	prim_to_obj_proper
The crocodile shipped the boy a raisin .	ship ( agent = * crocodile , recipient = * boy , theme = raisin )	pp_dative_to_do_dative
The teacher teleported the cake on the dog to a bear .	teleport ( agent = * teacher , theme = * cake ( nmod . on = * dog ) , recipient = bear )	do_dative_to_pp_dative
A prisoner attempted to crawl .	attempt ( agent = prisoner , xcomp = crawl ( agent = prisoner ) )	prim_to_inf_arg
The frog yearned to crawl .	yearn ( agent = * frog , xcomp = crawl ( agent = * frog ) )	prim_to_inf_arg
The dog liked that the hippo danced .	like ( agent = * dog , ccomp = dance ( agent = * hippo ) )	only_seen_as_unacc_subj_as_unerg_subj
Grace shipped Emma the cake on the table .	ship ( agent = Grace , recipient = Emma , theme = * cake ( nmod . on = * table ) )	pp_dative_to_do_dative
The bee hoped that the girl said that Olivia said that Liam liked that Lincoln liked that James liked that the boy liked that the writer appreciated that a giraffe declared that Emma meant that a professor liked that a bean slid .	hope ( agent = * bee , ccomp = say ( agent = * girl , ccomp = say ( agent = Olivia , ccomp = like ( agent = Liam , ccomp = like ( agent = Lincoln , ccomp = like ( agent = James , ccomp = like ( agent = * boy , ccomp = appreciate ( agent = * writer , ccomp = declare ( agent = giraffe , ccomp = mean ( agent = Emma , ccomp = like ( agent = professor , ccomp = slide ( theme = bean ) ) ) ) ) ) ) ) ) ) ) )	cp_recursion
Emma liked that Caleb shipped Liam a box .	like ( agent = Emma , ccomp = ship ( agent = Caleb , recipient = Liam , theme = box ) )	pp_dative_to_do_dative
The cat shipped Emma the donut .	ship ( agent = * cat , recipient = Emma , theme = * donut )	pp_dative_to_do_dative
Aria baked a girl in the box .	bake ( agent = Aria , theme = girl ( nmod . in = * box ) )	obj_omitted_transitive_to_transitive
The customer admired the shark .	admire ( agent = * customer , theme = * shark )	prim_to_obj_common
Noah liked that a cookie was blessed .	like ( agent = Noah , ccomp = bless ( theme = cookie ) )	active_to_passive
Aiden liked that Liam liked that Avery appreciated that the dog expected that a cat liked that Emma appreciated that a donut was loved .	like ( agent = Aiden , ccomp = like ( agent = Liam , ccomp = appreciate ( agent = Avery , ccomp = expect ( agent = * dog , ccomp = like ( agent = cat , ccomp = appreciate ( agent = Emma , ccomp = love ( theme = donut ) ) ) ) ) ) )	cp_recursion
The shark loved to sneeze .	love ( agent = * shark , xcomp = sneeze ( agent = * shark ) )	prim_to_subj_common
Emma declared that a cobra burned .	declare ( agent = Emma , ccomp = burn ( theme = cobra ) )	only_seen_as_transitive_subj_as_unacc_subj
Jackson proved that Liam noticed that Emma liked that James liked that a teacher liked that the princess wished that the dog supported that Anthony hoped that a girl said that a giraffe liked that a pen was collapsed .	prove ( agent = Jackson , ccomp = notice ( agent = Liam , ccomp = like ( agent = Emma , ccomp = like ( agent = James , ccomp = like ( agent = teacher , ccomp = wish ( agent = * princess , ccomp = support ( agent = * dog , ccomp = hope ( agent = Anthony , ccomp = say ( agent = girl , ccomp = like ( agent = giraffe , ccomp = collapse ( theme = pen ) ) ) ) ) ) ) ) ) ) )	cp_recursion
A cat in the house was offered the cake by the boy beside a table .	offer ( recipient = cat ( nmod . in = * house ) , theme = * cake , agent = * boy ( nmod . beside = table ) )	obj_pp_to_subj_pp
The cat shattered the cake .	shatter ( agent = * cat , theme = * cake )	unacc_to_transitive
A politician ate the cake in a cup in the garden beside a bed in a house in a trailer in the car on the tree in the pod in a bag on a glacier in a condo .	eat ( agent = politician , theme = * cake ( nmod . in = cup ( nmod . in = * garden ( nmod . beside = bed ( nmod . in = house ( nmod . in = trailer ( nmod . in = * car ( nmod . on = * tree ( nmod . in = * pod ( nmod . in = bag ( nmod . on = glacier ( nmod . in = condo ) ) ) ) ) ) ) ) ) ) ) )	pp_recursion
A shark burned Sophia .	burn ( agent = shark , theme = Sophia )	prim_to_subj_common
The girl shipped a journalist the rose beside a road .	ship ( agent = * girl , recipient = journalist , theme = * rose ( nmod . beside = road ) )	pp_dative_to_do_dative
The girl juggled the shark .	juggle ( agent = * girl , theme = * shark )	prim_to_obj_common
Grayson hoped that a cobra changed .	hope ( agent = Grayson , ccomp = change ( theme = cobra ) )	only_seen_as_transitive_subj_as_unacc_subj
The mouse sold the bird Lina .	sell ( agent = * mouse , recipient = * bird , theme = Lina )	subj_to_obj_proper
Olivia wished that a hippo dusted .	wish ( agent = Olivia , ccomp = dust ( agent = hippo ) )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A cockroach cleaned the lollipop beside the stage .	clean ( agent = cockroach , theme = * lollipop ( nmod . beside = * stage ) )	obj_to_subj_common
A giraffe liked a shark .	like ( agent = giraffe , theme = shark )	prim_to_obj_common
Emma squeezed a bottle beside a chair .	squeeze ( agent = Emma , theme = bottle ( nmod . beside = chair ) )	passive_to_active
Paula painted a donut .	paint ( agent = Paula , theme = donut )	prim_to_subj_proper
Olivia baked Noah .	bake ( agent = Olivia , theme = Noah )	obj_omitted_transitive_to_transitive
The shark lended a cake in a bag to a girl .	lend ( agent = * shark , theme = cake ( nmod . in = bag ) , recipient = girl )	prim_to_subj_common
The butterfly squeezed Liam .	squeeze ( agent = * butterfly , theme = Liam )	passive_to_active
The donut on the mound was slid by a child on the computer .	slide ( theme = * donut ( nmod . on = * mound ) , agent = child ( nmod . on = * computer ) )	obj_pp_to_subj_pp
A sailor changed Lina .	change ( agent = sailor , theme = Lina )	subj_to_obj_proper
Emma admired that a hippo painted .	admire ( agent = Emma , ccomp = paint ( agent = hippo ) )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A monkey liked that a cobra rolled .	like ( agent = monkey , ccomp = roll ( theme = cobra ) )	only_seen_as_transitive_subj_as_unacc_subj
Paula gave the boy the bat .	give ( agent = Paula , recipient = * boy , theme = * bat )	prim_to_subj_proper
Emma drew Lina .	draw ( agent = Emma , theme = Lina )	subj_to_obj_proper
The zebra sold Ethan a cake in a cupboard in a castle on the road in the hole beside the trainee on the table in a house in a room in the box beside a sailor in a microwave .	sell ( agent = * zebra , recipient = Ethan , theme = cake ( nmod . in = cupboard ( nmod . in = castle ( nmod . on = * road ( nmod . in = * hole ( nmod . beside = * trainee ( nmod . on = * table ( nmod . in = house ( nmod . in = room ( nmod . in = * box ( nmod . beside = sailor ( nmod . in = microwave ) ) ) ) ) ) ) ) ) ) ) )	pp_recursion
A teacher baked the chicken .	bake ( agent = teacher , theme = * chicken )	obj_omitted_transitive_to_transitive
Emma shipped the baby a cake on the bed .	ship ( agent = Emma , recipient = * baby , theme = cake ( nmod . on = * bed ) )	pp_dative_to_do_dative
Emma teleported the cake to Olivia .	teleport ( agent = Emma , theme = * cake , recipient = Olivia )	do_dative_to_pp_dative
Paula hunted the mouse in a house .	hunt ( agent = Paula , theme = * mouse ( nmod . in = house ) )	prim_to_subj_proper
Charlie slid the cake in the glass .	slide ( agent = Charlie , theme = * cake ( nmod . in = * glass ) )	obj_to_subj_proper
Mason liked that Emma baked the cake beside a book .	like ( agent = Mason , ccomp = bake ( agent = Emma , theme = * cake ( nmod . beside = book ) ) )	obj_omitted_transitive_to_transitive
Liam liked that a tourist teleported a game to Ryan .	like ( agent = Liam , ccomp = teleport ( agent = tourist , theme = game , recipient = Ryan ) )	do_dative_to_pp_dative
The girl shattered a drink in a coffin .	shatter ( agent = * girl , theme = drink ( nmod . in = coffin ) )	unacc_to_transitive
A ball was blessed .	bless ( theme = ball )	active_to_passive
A boy baked a girl .	bake ( agent = boy , theme = girl )	obj_omitted_transitive_to_transitive
The dog in a bakery in the bag sneezed .	sneeze ( agent = * dog ( nmod . in = bakery ( nmod . in = * bag ) ) )	obj_pp_to_subj_pp
A girl on the stool on the table drew a frog .	draw ( agent = girl ( nmod . on = * stool ( nmod . on = * table ) ) , theme = frog )	obj_pp_to_subj_pp
The teacher thought that a cobra rolled .	think ( agent = * teacher , ccomp = roll ( theme = cobra ) )	only_seen_as_transitive_subj_as_unacc_subj
A hero painted the hedgehog beside a house .	paint ( agent = hero , theme = * hedgehog ( nmod . beside = house ) )	subj_to_obj_common
A cat shipped a captain the chalk on the podium .	ship ( agent = cat , recipient = captain , theme = * chalk ( nmod . on = * podium ) )	pp_dative_to_do_dative
A donut on a table grew .	grow ( theme = donut ( nmod . on = table ) )	obj_pp_to_subj_pp
Camila wished that Emma noticed that a butterfly admired that the professor believed that Mia liked that Liam appreciated that the giraffe liked that William proved that Zoe noticed that the zebra thought that Leo liked that Ava confessed that the plate burned .	wish ( agent = Camila , ccomp = notice ( agent = Emma , ccomp = admire ( agent = butterfly , ccomp = believe ( agent = * professor , ccomp = like ( agent = Mia , ccomp = appreciate ( agent = Liam , ccomp = like ( agent = * giraffe , ccomp = prove ( agent = William , ccomp = notice ( agent = Zoe , ccomp = think ( agent = * zebra , ccomp = like ( agent = Leo , ccomp = confess ( agent = Ava , ccomp = burn ( theme = * plate ) ) ) ) ) ) ) ) ) ) ) ) )	cp_recursion
Hannah tossed a shark .	toss ( agent = Hannah , theme = shark )	prim_to_obj_common
A shark investigated .	investigate ( agent = shark )	prim_to_subj_common
The cockroach ate Emma .	eat ( agent = * cockroach , theme = Emma )	obj_to_subj_common
Liam burned a hedgehog .	burn ( agent = Liam , theme = hedgehog )	subj_to_obj_common
The manager said that a cockroach froze Emma .	say ( agent = * manager , ccomp = freeze ( agent = cockroach , theme = Emma ) )	obj_to_subj_common
The cockroach rented the cat a cookie in a room .	rent ( agent = * cockroach , recipient = * cat , theme = cookie ( nmod . in = room ) )	obj_to_subj_common
Paula juggled a cake .	juggle ( agent = Paula , theme = cake )	prim_to_subj_proper
James valued that a cow liked that Liam said that Amelia said that a cat valued that a giraffe thought that Andrew thought that Emma liked that a bee expected that the girl hoped that the child confessed that a cake was found .	value ( agent = James , ccomp = like ( agent = cow , ccomp = say ( agent = Liam , ccomp = say ( agent = Amelia , ccomp = value ( agent = cat , ccomp = think ( agent = giraffe , ccomp = think ( agent = Andrew , ccomp = like ( agent = Emma , ccomp = expect ( agent = bee , ccomp = hope ( agent = * girl , ccomp = confess ( agent = * child , ccomp = find ( theme = cake ) ) ) ) ) ) ) ) ) ) ) )	cp_recursion
A cat admired that a hippo talked .	admire ( agent = cat , ccomp = talk ( agent = hippo ) )	only_seen_as_unacc_subj_as_unerg_subj
The cockroach attempted to paint .	attempt ( agent = * cockroach , xcomp = paint ( agent = * cockroach ) )	obj_to_subj_common
A girl liked that a hippo slept .	like ( agent = girl , ccomp = sleep ( agent = hippo ) )	only_seen_as_unacc_subj_as_unerg_subj
The boy teleported a leaf to Emma .	teleport ( agent = * boy , theme = leaf , recipient = Emma )	do_dative_to_pp_dative
Joseph shipped the teacher the donut .	ship ( agent = Joseph , recipient = * teacher , theme = * donut )	pp_dative_to_do_dative
Liam shipped Emma the balloon on the stage .	ship ( agent = Liam , recipient = Emma , theme = * balloon ( nmod . on = * stage ) )	pp_dative_to_do_dative
A cookie was blessed by Emma .	bless ( theme = cookie , agent = Emma )	active_to_passive
A shark slid a resident .	slide ( agent = shark , theme = resident )	prim_to_subj_common
Luna hoped that the hippo ate .	hope ( agent = Luna , ccomp = eat ( agent = * hippo ) )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Sebastian squeezed a child .	squeeze ( agent = Sebastian , theme = child )	passive_to_active
A dog fed the girl the hedgehog .	feed ( agent = dog , recipient = * girl , theme = * hedgehog )	subj_to_obj_common
Charlie gave William the purse on the stage .	give ( agent = Charlie , recipient = William , theme = * purse ( nmod . on = * stage ) )	obj_to_subj_proper
The cockroach passed a cookie in a house to Emma .	pass ( agent = * cockroach , theme = cookie ( nmod . in = house ) , recipient = Emma )	obj_to_subj_common
Paula liked the girl beside the stage .	like ( agent = Paula , theme = * girl ( nmod . beside = * stage ) )	prim_to_subj_proper
Luke shattered the cookie in the cabinet .	shatter ( agent = Luke , theme = * cookie ( nmod . in = * cabinet ) )	unacc_to_transitive
Sophia squeezed the donut .	squeeze ( agent = Sophia , theme = * donut )	passive_to_active
Emma admired the book in a cubicle in a room beside the truck .	admire ( agent = Emma , theme = * book ( nmod . in = cubicle ( nmod . in = room ( nmod . beside = * truck ) ) ) )	pp_recursion
A president floated Lina .	float ( agent = president , theme = Lina )	subj_to_obj_proper
The cake in the house was painted .	paint ( theme = * cake ( nmod . in = * house ) )	obj_pp_to_subj_pp
The sailor in a house lended a biscuit on a table to a goose .	lend ( agent = * sailor ( nmod . in = house ) , theme = biscuit ( nmod . on = table ) , recipient = goose )	obj_pp_to_subj_pp
Ava expected that Noah rolled Paula .	expect ( agent = Ava , ccomp = roll ( agent = Noah , theme = Paula ) )	prim_to_obj_proper
Paula preferred to sneeze .	prefer ( agent = Paula , xcomp = sneeze ( agent = Paula ) )	prim_to_subj_proper
Ava baked the girl .	bake ( agent = Ava , theme = * girl )	obj_omitted_transitive_to_transitive
The bear liked that a cobra split .	like ( agent = * bear , ccomp = split ( theme = cobra ) )	only_seen_as_transitive_subj_as_unacc_subj
The cockroach wired the cake beside the table to a bear .	wire ( agent = * cockroach , theme = * cake ( nmod . beside = * table ) , recipient = bear )	obj_to_subj_common
The frog squeezed a cake beside a table .	squeeze ( agent = * frog , theme = cake ( nmod . beside = table ) )	passive_to_active
Emma noticed that the shark sent a boy the lollipop .	notice ( agent = Emma , ccomp = send ( agent = * shark , recipient = boy , theme = * lollipop ) )	prim_to_subj_common
A cockroach inflated a boy .	inflate ( agent = cockroach , theme = boy )	obj_to_subj_common
Amelia admired that a spokesman liked that Madison confessed that Jayden hoped that a girl believed that Aiden proved that a bird hoped that a bear liked that Lucas imagined that Noah hoped that a boy liked that Ava ate .	admire ( agent = Amelia , ccomp = like ( agent = spokesman , ccomp = confess ( agent = Madison , ccomp = hope ( agent = Jayden , ccomp = believe ( agent = girl , ccomp = prove ( agent = Aiden , ccomp = hope ( agent = bird , ccomp = like ( agent = bear , ccomp = imagine ( agent = Lucas , ccomp = hope ( agent = Noah , ccomp = like ( agent = boy , ccomp = eat ( agent = Ava ) ) ) ) ) ) ) ) ) ) ) )	cp_recursion
The shark loved to walk .	love ( agent = * shark , xcomp = walk ( agent = * shark ) )	prim_to_subj_common
Emma offered Paula to the dog .	offer ( agent = Emma , theme = Paula , recipient = * dog )	prim_to_obj_proper
The baby believed that a girl teleported the cake beside the table to Liam .	believe ( agent = * baby , ccomp = teleport ( agent = girl , theme = * cake ( nmod . beside = * table ) , recipient = Liam ) )	do_dative_to_pp_dative
Charlie liked a fruit beside the book .	like ( agent = Charlie , theme = fruit ( nmod . beside = * book ) )	obj_to_subj_proper
Noah burned a shark in a corner .	burn ( agent = Noah , theme = shark ( nmod . in = corner ) )	prim_to_obj_common
A dog gave Olivia a cake on the table on a stool in the container on the bench on a plate .	give ( agent = dog , recipient = Olivia , theme = cake ( nmod . on = * table ( nmod . on = stool ( nmod . in = * container ( nmod . on = * bench ( nmod . on = plate ) ) ) ) ) )	pp_recursion
Paula drew a pumpkin in the garden .	draw ( agent = Paula , theme = pumpkin ( nmod . in = * garden ) )	prim_to_subj_proper
Paula helped a girl beside the table .	help ( agent = Paula , theme = girl ( nmod . beside = * table ) )	prim_to_subj_proper
The lawyer hoped that the tourist believed that Ava teleported the cake beside the table to the girl .	hope ( agent = * lawyer , ccomp = believe ( agent = * tourist , ccomp = teleport ( agent = Ava , theme = * cake ( nmod . beside = * table ) , recipient = * girl ) ) )	do_dative_to_pp_dative
A sailor supported that a girl poked Lina .	support ( agent = sailor , ccomp = poke ( agent = girl , theme = Lina ) )	subj_to_obj_proper
Emma teleported the cake beside a table to the girl .	teleport ( agent = Emma , theme = * cake ( nmod . beside = table ) , recipient = * girl )	do_dative_to_pp_dative
Amelia respected that a cockroach attempted to walk .	respect ( agent = Amelia , ccomp = attempt ( agent = cockroach , xcomp = walk ( agent = cockroach ) ) )	obj_to_subj_common
James liked that Dylan liked that Ava liked that the boy respected that Jack admired that the girl hoped that Michael floated .	like ( agent = James , ccomp = like ( agent = Dylan , ccomp = like ( agent = Ava , ccomp = respect ( agent = * boy , ccomp = admire ( agent = Jack , ccomp = hope ( agent = * girl , ccomp = float ( theme = Michael ) ) ) ) ) ) )	cp_recursion
A visitor in the pile rolled a resident .	roll ( agent = visitor ( nmod . in = * pile ) , theme = resident )	obj_pp_to_subj_pp
A girl baked Mia .	bake ( agent = girl , theme = Mia )	obj_omitted_transitive_to_transitive
The cockroach drew a tenant on a box .	draw ( agent = * cockroach , theme = tenant ( nmod . on = box ) )	obj_to_subj_common
Audrey preferred to crawl .	prefer ( agent = Audrey , xcomp = crawl ( agent = Audrey ) )	prim_to_inf_arg
The girl shattered the cake on the bed .	shatter ( agent = * girl , theme = * cake ( nmod . on = * bed ) )	unacc_to_transitive
The butterfly hoped that a cobra collapsed .	hope ( agent = * butterfly , ccomp = collapse ( theme = cobra ) )	only_seen_as_transitive_subj_as_unacc_subj
The soldier supported that the box was blessed by a boy .	support ( agent = * soldier , ccomp = bless ( theme = * box , agent = boy ) )	active_to_passive
A shark rented the cake on a stage to Emma .	rent ( agent = shark , theme = * cake ( nmod . on = stage ) , recipient = Emma )	prim_to_subj_common
Charlie rolled a rose on a chair on the speaker .	roll ( agent = Charlie , theme = rose ( nmod . on = chair ( nmod . on = * speaker ) ) )	obj_to_subj_proper
Olivia shattered Ethan .	shatter ( agent = Olivia , theme = Ethan )	unacc_to_transitive
Paula sketched William .	sketch ( agent = Paula , theme = William )	prim_to_subj_proper
A biscuit was blessed by the goose .	bless ( theme = biscuit , agent = * goose )	active_to_passive
Charlie heard Brooklyn .	hear ( agent = Charlie , theme = Brooklyn )	obj_to_subj_proper
Jack shipped Victoria the cake on the chair .	ship ( agent = Jack , recipient = Victoria , theme = * cake ( nmod . on = * chair ) )	pp_dative_to_do_dative
The girl in the vehicle needed to walk .	need ( agent = * girl ( nmod . in = * vehicle ) , xcomp = walk ( agent = * girl ( nmod . in = * vehicle ) ) )	obj_pp_to_subj_pp
Isabella shattered the brain .	shatter ( agent = Isabella , theme = * brain )	unacc_to_transitive
A girl shattered the boy .	shatter ( agent = girl , theme = * boy )	unacc_to_transitive
Charlie loved Emma .	love ( agent = Charlie , theme = Emma )	obj_to_subj_proper
Olivia liked that the cockroach gave the cookie to Emma .	like ( agent = Olivia , ccomp = give ( agent = * cockroach , theme = * cookie , recipient = Emma ) )	obj_to_subj_common
The girl wished that a crocodile declared that the boy admired that Emma liked that Evelyn was passed a drink .	wish ( agent = * girl , ccomp = declare ( agent = crocodile , ccomp = admire ( agent = * boy , ccomp = like ( agent = Emma , ccomp = pass ( recipient = Evelyn , theme = drink ) ) ) ) )	cp_recursion
A boy liked that a hippo ate .	like ( agent = boy , ccomp = eat ( agent = hippo ) )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Emma liked the cake beside the TV in a house beside a boat on the surface on the cloth beside the chair beside the table .	like ( agent = Emma , theme = * cake ( nmod . beside = * tv ( nmod . in = house ( nmod . beside = boat ( nmod . on = * surface ( nmod . on = * cloth ( nmod . beside = * chair ( nmod . beside = * table ) ) ) ) ) ) ) )	pp_recursion
Emma sold Paula to Logan .	sell ( agent = Emma , theme = Paula , recipient = Logan )	prim_to_obj_proper
The hippo saw .	see ( agent = * hippo )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Charlie rolled Zoe .	roll ( agent = Charlie , theme = Zoe )	obj_to_subj_proper
A girl liked that a lion liked that a shark brought Elijah the cake .	like ( agent = girl , ccomp = like ( agent = lion , ccomp = bring ( agent = shark , recipient = Elijah , theme = * cake ) ) )	prim_to_subj_common
The girl liked that a fly liked that the goose liked that a dog confessed that the boy said that the giraffe liked that Olivia admired that a cat liked that Lucas hoped that a spokesman admired that Ryan hoped that Layla supported that a cake was thrown by the kid .	like ( agent = * girl , ccomp = like ( agent = fly , ccomp = like ( agent = * goose , ccomp = confess ( agent = dog , ccomp = say ( agent = * boy , ccomp = like ( agent = * giraffe , ccomp = admire ( agent = Olivia , ccomp = like ( agent = cat , ccomp = hope ( agent = Lucas , ccomp = admire ( agent = spokesman , ccomp = hope ( agent = Ryan , ccomp = support ( agent = Layla , ccomp = throw ( theme = cake , agent = * kid ) ) ) ) ) ) ) ) ) ) ) ) )	cp_recursion
The coach liked that a hippo examined .	like ( agent = * coach , ccomp = examine ( agent = hippo ) )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
The shark gave a strawberry beside the bed to Logan .	give ( agent = * shark , theme = strawberry ( nmod . beside = * bed ) , recipient = Logan )	prim_to_subj_common
Samuel noticed that Emma supported that Noah meant that Victoria liked that Jacob sent Liam the donut in a car .	notice ( agent = Samuel , ccomp = support ( agent = Emma , ccomp = mean ( agent = Noah , ccomp = like ( agent = Victoria , ccomp = send ( agent = Jacob , recipient = Liam , theme = * donut ( nmod . in = car ) ) ) ) ) )	cp_recursion
Noah liked that Liam rolled Lina .	like ( agent = Noah , ccomp = roll ( agent = Liam , theme = Lina ) )	subj_to_obj_proper
The mouse liked that the cobra froze .	like ( agent = * mouse , ccomp = freeze ( theme = * cobra ) )	only_seen_as_transitive_subj_as_unacc_subj
A box was blessed .	bless ( theme = box )	active_to_passive
Charlie called the cake beside the baron .	call ( agent = Charlie , theme = * cake ( nmod . beside = * baron ) )	obj_to_subj_proper
Scarlett shipped Olivia a bell on a table .	ship ( agent = Scarlett , recipient = Olivia , theme = bell ( nmod . on = table ) )	pp_dative_to_do_dative
James squeezed the scarf on the table .	squeeze ( agent = James , theme = * scarf ( nmod . on = * table ) )	passive_to_active
Ava noticed that Matthew liked that Amelia tolerated that Emily noticed that Lincoln liked that Liam liked that Penelope liked that William ate .	notice ( agent = Ava , ccomp = like ( agent = Matthew , ccomp = tolerate ( agent = Amelia , ccomp = notice ( agent = Emily , ccomp = like ( agent = Lincoln , ccomp = like ( agent = Liam , ccomp = like ( agent = Penelope , ccomp = eat ( agent = William ) ) ) ) ) ) ) )	cp_recursion
Oliver liked that Noah noticed that David appreciated that Avery mailed a cake to a girl .	like ( agent = Oliver , ccomp = notice ( agent = Noah , ccomp = appreciate ( agent = David , ccomp = mail ( agent = Avery , theme = cake , recipient = girl ) ) ) )	cp_recursion
Abigail expected that the hippo cooked .	expect ( agent = Abigail , ccomp = cook ( agent = * hippo ) )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Leah teleported the cake to Isabella .	teleport ( agent = Leah , theme = * cake , recipient = Isabella )	do_dative_to_pp_dative
Ryan shattered a basket .	shatter ( agent = Ryan , theme = basket )	unacc_to_transitive
The butterfly froze Paula .	freeze ( agent = * butterfly , theme = Paula )	prim_to_obj_proper
John noticed that a girl hoped that Liam imagined that the donut rolled .	notice ( agent = John , ccomp = hope ( agent = girl , ccomp = imagine ( agent = Liam , ccomp = roll ( theme = * donut ) ) ) )	cp_recursion
Charlie drew Natalie .	draw ( agent = Charlie , theme = Natalie )	obj_to_subj_proper
A boy squeezed the block on a tree .	squeeze ( agent = boy , theme = * block ( nmod . on = tree ) )	passive_to_active
Henry teleported a rose to Emma .	teleport ( agent = Henry , theme = rose , recipient = Emma )	do_dative_to_pp_dative
Noah imagined that Emma supported that Paula wanted to dance .	imagine ( agent = Noah , ccomp = support ( agent = Emma , ccomp = want ( agent = Paula , xcomp = dance ( agent = Paula ) ) ) )	prim_to_subj_proper
Ava valued that the hippo talked .	value ( agent = Ava , ccomp = talk ( agent = * hippo ) )	only_seen_as_unacc_subj_as_unerg_subj
Emma appreciated a hedgehog .	appreciate ( agent = Emma , theme = hedgehog )	subj_to_obj_common
