The cake was lended to a dog by Emma .	* cake 1 ; lend . theme 3 1 AND lend . recipient 3 6 AND lend . agent 3 Emma AND dog 6	in_distribution
A rose was given to a pig .	rose 1 AND give . theme 3 1 AND give . recipient 3 6 AND pig 6	in_distribution
A baby liked the strawberry beside the tree .	* strawberry 4 ; * tree 7 ; baby 1 AND like . agent 2 1 AND like . theme 2 4 AND strawberry . nmod . beside 4 7	in_distribution
The donut was painted by Elizabeth .	* donut 1 ; paint . theme 3 1 AND paint . agent 3 Elizabeth	in_distribution
The girl adored a donut .	* girl 1 ; adore . agent 2 1 AND adore . theme 2 4 AND donut 4	in_distribution
The glue was offered to the boy .	* glue 1 ; * boy 6 ; offer . theme 3 1 AND offer . recipient 3 6	in_distribution
The box was held by Charlotte .	* box 1 ; hold . theme 3 1 AND hold . agent 3 Charlotte	in_distribution
The dog mailed Liam a ball .	* dog 1 ; mail . agent 2 1 AND mail . recipient 2 Liam AND mail . theme 2 5 AND ball 5	in_distribution
The box was dusted .	* box 1 ; dust . theme 3 1	in_distribution
The girl was lended the balloon by Harper .	* girl 1 ; * balloon 5 ; lend . recipient 3 1 AND lend . theme 3 5 AND lend . agent 3 Harper	in_distribution
A cat brought Emma the cookie .	* cookie 5 ; cat 1 AND bring . agent 2 1 AND bring . recipient 2 Emma AND bring . theme 2 5	in_distribution
A raisin was improved by a friend .	raisin 1 AND improve . theme 3 1 AND improve . agent 3 6 AND friend 6	in_distribution
The watch was rolled .	* watch 1 ; roll . theme 3 1	in_distribution
A cat floated .	cat 1 AND float . theme 2 1	in_distribution
Emma needed to talk .	need . agent 1 Emma AND need . xcomp 1 3 AND talk . agent 3 Emma	in_distribution
A melon was disintegrated .	melon 1 AND disintegrate . theme 3 1	in_distribution
Asher shortened a dog .	shorten . agent 1 Asher AND shorten . theme 1 3 AND dog 3	in_distribution
The girl was lended a cake beside a table .	* girl 1 ; lend . recipient 3 1 AND lend . theme 3 5 AND cake 5 AND cake . nmod . beside 5 8 AND table 8	in_distribution
A cake was frozen by a child .	cake 1 AND freeze . theme 3 1 AND freeze . agent 3 6 AND child 6	in_distribution
Natalie mailed the cake to Emma .	* cake 3 ; mail . agent 1 Natalie AND mail . theme 1 3 AND mail . recipient 1 Emma	in_distribution
A boy rented the biscuit to Olivia .	* biscuit 4 ; boy 1 AND rent . agent 2 1 AND rent . theme 2 4 AND rent . recipient 2 Olivia	in_distribution
Charlotte was given the cake on a table .	* cake 4 ; give . recipient 2 Charlotte AND give . theme 2 4 AND cake . nmod . on 4 7 AND table 7	in_distribution
The girl wanted to giggle .	* girl 1 ; want . agent 2 1 AND want . xcomp 2 4 AND giggle . agent 4 1	in_distribution
The dog changed the wolf beside the table .	* dog 1 ; * wolf 4 ; * table 7 ; change . agent 2 1 AND change . theme 2 4 AND wolf . nmod . beside 4 7	in_distribution
The cake was wired to the boy .	* cake 1 ; * boy 6 ; wire . theme 3 1 AND wire . recipient 3 6	in_distribution
The cookie was doubled .	* cookie 1 ; double . theme 3 1	in_distribution
James noticed that Olivia liked the raisin .	* raisin 6 ; notice . agent 1 James AND notice . ccomp 1 4 AND like . agent 4 Olivia AND like . theme 4 6	in_distribution
The cookie was eaten by Luna .	* cookie 1 ; eat . theme 3 1 AND eat . agent 3 Luna	in_distribution
Noah was brought a potato on a device by Thomas .	bring . recipient 2 Noah AND bring . theme 2 4 AND bring . agent 2 Thomas AND potato 4 AND potato . nmod . on 4 7 AND device 7	in_distribution
A leaf was offered to Avery .	leaf 1 AND offer . theme 3 1 AND offer . recipient 3 Avery	in_distribution
A cake was frozen by the cat .	* cat 6 ; cake 1 AND freeze . theme 3 1 AND freeze . agent 3 6	in_distribution
A flag was burned by a prisoner .	flag 1 AND burn . theme 3 1 AND burn . agent 3 6 AND prisoner 6	in_distribution
Emma awarded a bird the drink on the stool .	* drink 5 ; * stool 8 ; award . agent 1 Emma AND award . recipient 1 3 AND award . theme 1 5 AND bird 3 AND drink . nmod . on 5 8	in_distribution
Emma liked that the teacher ate .	* teacher 4 ; like . agent 1 Emma AND like . ccomp 1 5 AND eat . agent 5 4	in_distribution
A pen was given to the cat .	* cat 6 ; pen 1 AND give . theme 3 1 AND give . recipient 3 6	in_distribution
The bee thought that a rose was decomposed by Liam .	* bee 1 ; think . agent 2 1 AND think . ccomp 2 7 AND rose 5 AND decompose . theme 7 5 AND decompose . agent 7 Liam	in_distribution
A girl rolled the hat .	* hat 4 ; girl 1 AND roll . agent 2 1 AND roll . theme 2 4	in_distribution
Emma said that the cake inflated .	* cake 4 ; say . agent 1 Emma AND say . ccomp 1 5 AND inflate . theme 5 4	in_distribution
A girl talked .	girl 1 AND talk . agent 2 1	in_distribution
Emma heard a strawberry .	hear . agent 1 Emma AND hear . theme 1 3 AND strawberry 3	in_distribution
A cake was snapped .	cake 1 AND snap . theme 3 1	in_distribution
Emma adored the pumpkin .	* pumpkin 3 ; adore . agent 1 Emma AND adore . theme 1 3	in_distribution
William was lended the raisin by the dog .	* raisin 4 ; * dog 7 ; lend . recipient 2 William AND lend . theme 2 4 AND lend . agent 2 7	in_distribution
Ava returned a cake to Emma .	return . agent 1 Ava AND return . theme 1 3 AND return . recipient 1 Emma AND cake 3	in_distribution
The teacher forwarded the strawberry to a girl .	* teacher 1 ; * strawberry 4 ; forward . agent 2 1 AND forward . theme 2 4 AND forward . recipient 2 7 AND girl 7	in_distribution
Oliver awarded the boy the shell .	* boy 3 ; * shell 5 ; award . agent 1 Oliver AND award . recipient 1 3 AND award . theme 1 5	in_distribution
A plant was painted .	plant 1 AND paint . theme 3 1	in_distribution
Isabella rolled .	roll . theme 1 Isabella	in_distribution
The cat burned a cake on a road .	* cat 1 ; burn . agent 2 1 AND burn . theme 2 4 AND cake 4 AND cake . nmod . on 4 7 AND road 7	in_distribution
The cake was shortened by Addison .	* cake 1 ; shorten . theme 3 1 AND shorten . agent 3 Addison	in_distribution
A donut was disintegrated by William .	donut 1 AND disintegrate . theme 3 1 AND disintegrate . agent 3 William	in_distribution
The child lended a banana in a pit to the boy .	* child 1 ; * boy 10 ; lend . agent 2 1 AND lend . theme 2 4 AND lend . recipient 2 10 AND banana 4 AND banana . nmod . in 4 7 AND pit 7	in_distribution
Aiden sold Liam a cookie .	sell . agent 1 Aiden AND sell . recipient 1 Liam AND sell . theme 1 4 AND cookie 4	in_distribution
A girl lended the donut on the computer to Logan .	* donut 4 ; * computer 7 ; girl 1 AND lend . agent 2 1 AND lend . theme 2 4 AND lend . recipient 2 Logan AND donut . nmod . on 4 7	in_distribution
A rose was liked by a teacher .	rose 1 AND like . theme 3 1 AND like . agent 3 6 AND teacher 6	in_distribution
A cake was awarded to Liam .	cake 1 AND award . theme 3 1 AND award . recipient 3 Liam	in_distribution
The donut was found by the baby .	* donut 1 ; * baby 6 ; find . theme 3 1 AND find . agent 3 6	in_distribution
The nail was packed .	* nail 1 ; pack . theme 3 1	in_distribution
The hammer was rolled .	* hammer 1 ; roll . theme 3 1	in_distribution
The boy nursed a ball beside a table .	* boy 1 ; nurse . agent 2 1 AND nurse . theme 2 4 AND ball 4 AND ball . nmod . beside 4 7 AND table 7	in_distribution
A donut was promised to a girl .	donut 1 AND promise . theme 3 1 AND promise . recipient 3 6 AND girl 6	in_distribution
Sebastian dreamed that a melon was eaten .	dream . agent 1 Sebastian AND dream . ccomp 1 6 AND melon 4 AND eat . theme 6 4	in_distribution
The bat was posted to Olivia .	* bat 1 ; post . theme 3 1 AND post . recipient 3 Olivia	in_distribution
Amelia returned the horse the cake .	* horse 3 ; * cake 5 ; return . agent 1 Amelia AND return . recipient 1 3 AND return . theme 1 5	in_distribution
Emma liked that the ring was eaten by the cat .	* ring 4 ; * cat 9 ; like . agent 1 Emma AND like . ccomp 1 6 AND eat . theme 6 4 AND eat . agent 6 9	in_distribution
William painted a cake .	paint . agent 1 William AND paint . theme 1 3 AND cake 3	in_distribution
The girl painted a cake on the table .	* girl 1 ; * table 7 ; paint . agent 2 1 AND paint . theme 2 4 AND cake 4 AND cake . nmod . on 4 7	in_distribution
A tool was liked by Lincoln .	tool 1 AND like . theme 3 1 AND like . agent 3 Lincoln	in_distribution
A dog loved to cook .	dog 1 AND love . agent 2 1 AND love . xcomp 2 4 AND cook . agent 4 1	in_distribution
Liam liked that Lucas cleaned .	like . agent 1 Liam AND like . ccomp 1 4 AND clean . agent 4 Lucas	in_distribution
Wyatt painted .	paint . agent 1 Wyatt	in_distribution
The coin was liked by the child .	* coin 1 ; * child 6 ; like . theme 3 1 AND like . agent 3 6	in_distribution
The boy rolled a bowl .	* boy 1 ; roll . agent 2 1 AND roll . theme 2 4 AND bowl 4	in_distribution
Oliver liked that Noah discovered a boy .	like . agent 1 Oliver AND like . ccomp 1 4 AND discover . agent 4 Noah AND discover . theme 4 6 AND boy 6	in_distribution
The strawberry was loved .	* strawberry 1 ; love . theme 3 1	in_distribution
James offered a balloon beside the table to a dog .	* table 6 ; offer . agent 1 James AND offer . theme 1 3 AND offer . recipient 1 9 AND balloon 3 AND balloon . nmod . beside 3 6 AND dog 9	in_distribution
The mandarin was eaten .	* mandarin 1 ; eat . theme 3 1	in_distribution
The spoon was seen by the girl .	* spoon 1 ; * girl 6 ; see . theme 3 1 AND see . agent 3 6	in_distribution
The customer liked that a pig believed that a donut was liked by the girl .	* customer 1 ; * girl 14 ; like . agent 2 1 AND like . ccomp 2 6 AND pig 5 AND believe . agent 6 5 AND believe . ccomp 6 11 AND donut 9 AND like . theme 11 9 AND like . agent 11 14	in_distribution
The baby was offered a donut beside the table by Noah .	* baby 1 ; * table 8 ; offer . recipient 3 1 AND offer . theme 3 5 AND offer . agent 3 Noah AND donut 5 AND donut . nmod . beside 5 8	in_distribution
Olivia lended a politician a game beside a cup in a room .	lend . agent 1 Olivia AND lend . recipient 1 3 AND lend . theme 1 5 AND politician 3 AND game 5 AND game . nmod . beside 5 8 AND cup 8 AND cup . nmod . in 8 11 AND room 11	in_distribution
The bowl was sketched .	* bowl 1 ; sketch . theme 3 1	in_distribution
Layla said that Emma burned .	say . agent 1 Layla AND say . ccomp 1 4 AND burn . theme 4 Emma	in_distribution
A wine was fed to a girl .	wine 1 AND feed . theme 3 1 AND feed . recipient 3 6 AND girl 6	in_distribution
A girl loved to run .	girl 1 AND love . agent 2 1 AND love . xcomp 2 4 AND run . agent 4 1	in_distribution
The cat passed Abigail the ball .	* cat 1 ; * ball 5 ; pass . agent 2 1 AND pass . recipient 2 Abigail AND pass . theme 2 5	in_distribution
A cookie was sent to a girl .	cookie 1 AND send . theme 3 1 AND send . recipient 3 6 AND girl 6	in_distribution
The girl was given a cake beside the seat by Emma .	* girl 1 ; * seat 8 ; give . recipient 3 1 AND give . theme 3 5 AND give . agent 3 Emma AND cake 5 AND cake . nmod . beside 5 8	in_distribution
Emma floated the box .	* box 3 ; float . agent 1 Emma AND float . theme 1 3	in_distribution
Emma offered a girl a drink on the table .	* table 8 ; offer . agent 1 Emma AND offer . recipient 1 3 AND offer . theme 1 5 AND girl 3 AND drink 5 AND drink . nmod . on 5 8	in_distribution
The cake was hunted .	* cake 1 ; hunt . theme 3 1	in_distribution
Olivia gave Leo a box in the garden .	* garden 7 ; give . agent 1 Olivia AND give . recipient 1 Leo AND give . theme 1 4 AND box 4 AND box . nmod . in 4 7	in_distribution
The pen was slid by Jacob .	* pen 1 ; slide . theme 3 1 AND slide . agent 3 Jacob	in_distribution
A cracker was doubled .	cracker 1 AND double . theme 3 1	in_distribution
The child talked .	* child 1 ; talk . agent 2 1	in_distribution
The hamburger was liked .	* hamburger 1 ; like . theme 3 1	in_distribution
A boy gave the cake on a gravel to a girl .	* cake 4 ; boy 1 AND give . agent 2 1 AND give . theme 2 4 AND give . recipient 2 10 AND cake . nmod . on 4 7 AND gravel 7 AND girl 10	in_distribution
The girl proved that a cake was seen .	* girl 1 ; prove . agent 2 1 AND prove . ccomp 2 7 AND cake 5 AND see . theme 7 5	in_distribution
The cake was pierced by Emma .	* cake 1 ; pierce . theme 3 1 AND pierce . agent 3 Emma	in_distribution
A girl was given a donut beside a stage by the chicken .	* chicken 11 ; girl 1 AND give . recipient 3 1 AND give . theme 3 5 AND give . agent 3 11 AND donut 5 AND donut . nmod . beside 5 8 AND stage 8	in_distribution
The donut was mailed to a chicken by the girl .	* donut 1 ; * girl 9 ; mail . theme 3 1 AND mail . recipient 3 6 AND mail . agent 3 9 AND chicken 6	in_distribution
A customer was passed the rose .	* rose 5 ; customer 1 AND pass . recipient 3 1 AND pass . theme 3 5	in_distribution
Liam sketched a teacher .	sketch . agent 1 Liam AND sketch . theme 1 3 AND teacher 3	in_distribution
A cat decomposed .	cat 1 AND decompose . theme 2 1	in_distribution
Ava enlarged .	enlarge . theme 1 Ava	in_distribution
Camila liked that the knife was helped by a researcher .	* knife 4 ; like . agent 1 Camila AND like . ccomp 1 6 AND help . theme 6 4 AND help . agent 6 9 AND researcher 9	in_distribution
A girl was given a cake in a house by Oliver .	girl 1 AND give . recipient 3 1 AND give . theme 3 5 AND give . agent 3 Oliver AND cake 5 AND cake . nmod . in 5 8 AND house 8	in_distribution
